author,meanCompound,postCount,majorityLabel
mfsteve.bsky.social,0.0,1,neutral
mfwic1667.bsky.social,-0.44055,2,negative
mgb5000.bsky.social,0.0,1,neutral
mgreenaw.bsky.social,0.6249,1,positive
mgryan.bsky.social,0.8313,1,positive
mhaberman00.bsky.social,0.6705,1,positive
mhathaway.bsky.social,0.0,1,neutral
mhcjj.bsky.social,0.0,1,neutral
mhortai.bsky.social,0.128,1,positive
mi-forest.bsky.social,0.4738,1,positive
miaganga.bsky.social,0.0,1,neutral
miaspeople.bsky.social,0.4939,1,positive
michael-dent.bsky.social,-0.5106,1,negative
michael-hoerger.bsky.social,0.0534,1,positive
michaelbruceschaub.bsky.social,-0.6908,1,negative
michaelcaley.bsky.social,-0.134175,4,negative
michaelerb.bsky.social,-0.0516,1,negative
michaelfromearth.bsky.social,0.0,1,neutral
michaelismad.bsky.social,-0.5093833333333334,6,negative
michaeljjohnson.bsky.social,0.5267,1,positive
michaellafond.substack.com,0.3078,1,positive
michaeloberg.bsky.social,0.0516,1,positive
michaelruminer.bsky.social,0.3182,1,positive
michaelsheffield.bsky.social,0.21010000000000004,2,negative
michaelspins.bsky.social,0.0,1,neutral
michaelstrode.bsky.social,0.0,1,neutral
michaelthornton.bsky.social,-0.6662,1,negative
michele39.bsky.social,-0.1779,1,negative
michelewatches.bsky.social,-0.296,1,negative
michellerv.bsky.social,0.0,1,neutral
michellestringer.bsky.social,0.0,1,neutral
michiwagner4.bsky.social,0.0,1,neutral
mick7even.bsky.social,-0.2997,2,negative
mickey23.bsky.social,-0.7717,1,negative
microgorilla.com,0.0,1,neutral
microrave.bsky.social,0.0,1,neutral
middleaudio.bsky.social,0.1531,1,positive
middlerage.bsky.social,-0.0958,7,negative
midgey1.bsky.social,0.0,1,neutral
midnightsheep.bsky.social,-0.126025,4,negative
migrainechat.bsky.social,-0.2839333333333333,3,negative
miguelpanini.bsky.social,0.16565,2,positive
mike-in-the-box.bsky.social,-0.9217,1,negative
mike-teevee-1971.bsky.social,0.0,1,neutral
mike0243.bsky.social,-0.6379,2,negative
mikeadventure365.bsky.social,0.0,1,neutral
mikebusniak.bsky.social,0.6696,1,positive
mikecherry.bsky.social,0.40015,2,positive
mikedaily.bsky.social,-0.024300000000000016,2,negative
mikedessner.bsky.social,-0.4939,1,negative
mikeescapee.bsky.social,0.0,1,neutral
mikefeeer.bsky.social,0.4738,1,positive
mikeginmd.bsky.social,0.6369,1,positive
mikehoney.bsky.social,-0.03066,10,positive
mikeinmmt.bsky.social,0.023324999999999985,4,positive
mikeintlh.bsky.social,-0.296,1,negative
mikelangello.bsky.social,0.25,1,positive
mikemontreal.bsky.social,-0.4696,2,negative
mikeparwana.bsky.social,0.2263,1,positive
mikepipper.bsky.social,0.0,1,neutral
mikesbadtweets.bsky.social,0.0,1,neutral
mikestivala.bsky.social,0.242,1,positive
mikevlasic.bsky.social,-0.5091,2,negative
mikewilsoninoz.bsky.social,0.0,1,neutral
mikusa.bsky.social,0.0,1,neutral
miladylilburn.bsky.social,0.4019,1,positive
milanasanovic.bsky.social,0.4939,1,positive
mildenby.bsky.social,-0.4404,1,negative
mildlyreal.bsky.social,0.0,1,neutral
mile-high-rob.bsky.social,-0.1027,1,negative
miley-crisis.bsky.social,0.0,1,neutral
milkpork.bsky.social,0.0,1,neutral
millie29.bsky.social,-0.18358,5,negative
miload.bsky.social,0.4002,1,positive
milokei.bsky.social,0.0,1,neutral
milominder.bsky.social,0.0,1,neutral
milonews.bsky.social,-0.35969999999999996,6,negative
mimerss.bsky.social,0.4218,2,positive
mimi-31.bsky.social,0.0,1,neutral
mimikyuute.bsky.social,-0.4404,1,negative
mimirwolv.bsky.social,0.0,1,neutral
mimis66.bsky.social,0.5072,2,positive
mindlessgonzo.bsky.social,0.0,1,neutral
mindstalk.bsky.social,0.7003,1,positive
mineboom.bsky.social,0.06924999999999998,2,negative
miner44.bsky.social,0.7365,1,positive
mini-katze.bsky.social,-0.1416666666666667,3,negative
miniaci.co.uk,0.5851,1,positive
minibradcooper.bsky.social,-0.28485,2,neutral
minibubbly.bsky.social,-0.204,6,negative
minjilee.bsky.social,0.0,1,neutral
minnesotajo.bsky.social,-0.5257999999999999,2,negative
minstronemonster.bsky.social,0.4374,2,neutral
mintyjulep.bsky.social,-0.2728,1,negative
minutello1.bsky.social,-0.1511,1,negative
minutesdrag.bsky.social,-0.1372,2,negative
mir-scs.bsky.social,0.0,1,neutral
miraoffthewall.bsky.social,0.0,1,neutral
miriamvg.bsky.social,-0.17313333333333336,3,negative
miriparhelion.bsky.social,-0.5249,3,negative
mirror.co.uk,0.0258,1,neutral
mirrorman.bsky.social,0.0,2,neutral
mirrorthestars.bsky.social,0.0,1,neutral
mirthdal.bsky.social,0.3167,1,positive
mirvphy.bsky.social,0.4404,1,positive
mischaauer.bsky.social,-0.5106,1,negative
mishacopyninja.bsky.social,0.1901,1,positive
mishjt.bsky.social,-0.3182,1,negative
missannthrope66.bsky.social,0.6124,1,positive
missbee3.bsky.social,-0.1531,1,negative
missboots.bsky.social,0.0,1,neutral
missdfies.bsky.social,0.0,1,neutral
missfrijole.bsky.social,-0.4134,2,neutral
misskachoob.bsky.social,-0.04636666666666667,3,negative
missrollergirl.bsky.social,0.4995,1,positive
mister-jesse.bsky.social,0.6696,1,positive
mister-nico.bsky.social,0.3919,1,positive
misterliberty.bsky.social,0.0,1,neutral
mistermulligan.bsky.social,0.0,1,neutral
misterz03.bsky.social,0.0,1,neutral
misterz777.bsky.social,-0.8150666666666666,3,negative
mistressmatisse.bsky.social,-0.5106,1,negative
mistym.bsky.social,0.032350000000000004,10,neutral
mitch2266.bsky.social,-0.5423,1,negative
mithras.bsky.social,0.5106,1,positive
mitzi35.bsky.social,0.6486,1,positive
mizmaxgordon.bsky.social,0.0,1,neutral
mizoguchifan.bsky.social,0.3182,1,positive
mizzimadailynews.substack.com,0.0,1,neutral
mjelectriz.bsky.social,0.0,1,neutral
mjfgates.bsky.social,0.6814,1,positive
mjfree.bsky.social,0.509575,4,positive
mjgerdes.bsky.social,0.2411,1,positive
mjjseagull.bsky.social,0.1027,1,positive
mjordan102.bsky.social,-0.4404,1,negative
mjprieve.bsky.social,-0.4215,1,negative
mjshanklin.bsky.social,0.0,1,neutral
mkatepaski.bsky.social,0.0,1,neutral
mkennick.bsky.social,0.0,1,neutral
mkg-sd.bsky.social,-0.5106,1,negative
mkm2024.bsky.social,0.0,1,neutral
mkweber.bsky.social,-0.7588,1,negative
mky603.bsky.social,-0.34,1,negative
mlco.bsky.social,0.21075,2,neutral
mlecin.bsky.social,-0.3215,2,positive
mleeds2048.bsky.social,0.4019,1,positive
mlk-nside67.bsky.social,-0.43095,4,negative
mlmartello.bsky.social,-0.7713,1,negative
mlmcg.bsky.social,0.0,1,neutral
mlyp.bsky.social,-0.4939,1,negative
mmcdonough89.bsky.social,-0.04600000000000001,2,negative
mmchol.bsky.social,-0.012037499999999987,8,negative
mmgram.bsky.social,-0.2057,1,negative
mmkeefe.bsky.social,0.7059,1,positive
mmmadcccow.bsky.social,0.578,1,positive
mmmvegas.bsky.social,-0.6688,1,negative
mmosyl.bsky.social,0.0,1,neutral
mmwritesmore.bsky.social,0.19390000000000002,2,negative
mnasca.bsky.social,0.05135,2,neutral
mnguy23.bsky.social,0.128,1,positive
moar2ax.bsky.social,-0.23835,2,negative
mobiusstripper.bsky.social,0.0,1,neutral
mobluegrasskev.bsky.social,-0.0258,1,neutral
mochene.bsky.social,0.4215,1,positive
modeka.bsky.social,0.0,1,neutral
moderatelyangry.bsky.social,0.0,1,neutral
modernista64.bsky.social,0.4939,1,positive
moderntrumpet.bsky.social,-0.4696,2,negative
modopyr.bsky.social,-0.5719,1,negative
modschowdotcom.bsky.social,0.6705,1,positive
modusvivendi.bsky.social,0.0,2,neutral
moeberg.bsky.social,0.0,1,neutral
moetif.bsky.social,-0.4515,1,negative
mogen001.bsky.social,0.7184,1,positive
moggsee.bsky.social,0.8555,1,positive
mohawk2.bsky.social,0.0,1,neutral
mohawkthebigkahuna.bsky.social,-0.9068,1,negative
mojo-iv.bsky.social,-0.2263,1,negative
mojobaby.bsky.social,-0.836,1,negative
mojoxer.bsky.social,-0.09562,5,neutral
mokapon.bsky.social,0.0,1,neutral
molee1.bsky.social,0.8673,1,positive
molesen.bsky.social,0.0,1,neutral
molestando.bsky.social,0.2235,1,positive
mollemitkompott.bsky.social,-0.4404,1,negative
molliemcintyre05.bsky.social,0.6597,1,positive
mollyr0se.bsky.social,-0.8779,1,negative
molynj.bsky.social,0.539,1,positive
mombshell.bsky.social,0.0,1,neutral
momimlookingfor.bsky.social,-0.6908,1,negative
mommamia.bsky.social,0.21075,2,neutral
mommom-dayton.bsky.social,0.3182,1,positive
mommyisaperson.bsky.social,0.0,1,neutral
momoftwo.bsky.social,0.0,1,neutral
momosmomma.bsky.social,0.296,1,positive
monaliza.fyi,-0.2263,1,negative
monasmanager.bsky.social,0.2911,1,positive
mondaynyquil.bsky.social,-0.1899,2,positive
monetpainter.bsky.social,0.0,1,neutral
monettc.bsky.social,0.4404,1,positive
mongusta.bsky.social,0.02612500000000001,4,negative
monicacarmean.com,0.05023333333333333,3,positive
monik222.bsky.social,0.2928,1,positive
monkeyarmy.bsky.social,0.6369,1,positive
monkeyphil.bsky.social,0.1901,1,positive
monkeyscat.bsky.social,-0.2263,1,negative
monster3579.bsky.social,-0.652,1,negative
monstoor.bsky.social,0.29219999999999996,2,negative
monstrousregiment.bsky.social,-0.4481,1,negative
montealto.bsky.social,0.1969,2,positive
montyreborn.bsky.social,0.0,1,neutral
moodybkues1973.bsky.social,0.1806,2,positive
moodyloner.bsky.social,-0.5677,1,negative
moofu2.bsky.social,0.0,1,neutral
mookie74-78.bsky.social,0.5574,1,positive
moonwink03.bsky.social,0.07045,4,neutral
moonyriot.dftba.social,0.0,1,neutral
moosemuddler.bsky.social,0.836,1,positive
mopbucket.bsky.social,-0.5305,2,negative
moralsbeforemoney.bsky.social,0.6369,1,positive
morecords.bsky.social,0.0,1,neutral
morganelliott.bsky.social,0.6927,1,positive
moriamarmalade.bsky.social,0.8074,1,positive
moritakaishidaart.bsky.social,-0.3905,1,negative
morj797.bsky.social,0.0,2,neutral
morrisgirl.bsky.social,0.296,1,positive
mosesherrera.bsky.social,-0.2263,1,negative
moseyingalong.bsky.social,-0.7184,1,negative
mosssphagnum.bsky.social,0.12055,2,positive
mossworm.bsky.social,0.12130000000000002,2,negative
mostlymidmodern.bsky.social,0.0,1,neutral
mostlytruenews.bsky.social,-0.44885,2,neutral
motherjones.com,-0.5475,1,negative
motorctyninja.bsky.social,0.11035,2,positive
motorcycleman.bsky.social,0.0258,1,neutral
mountainhung.bsky.social,-0.656,1,negative
mountainrooster.bsky.social,0.0,1,neutral
mouserincincy.bsky.social,0.0772,1,positive
mouthyrenegade.bsky.social,0.0,1,neutral
moviefanforever.bsky.social,0.0,3,negative
moviemonkee.bsky.social,-0.4883,1,negative
movinmountains.bsky.social,0.5844,2,positive
mp-willow.bsky.social,0.20484999999999998,2,negative
mpillwax.bsky.social,-0.1875,1,negative
mprnews.org,-0.5849,1,negative
mpw81.bsky.social,0.0,1,neutral
mpzrd.bsky.social,0.3612,1,positive
mr-el-guapo.bsky.social,0.4003,1,positive
mrahmergamer.bsky.social,0.0,1,neutral
mraulston.word.expert,0.5994,1,positive
mrblifil.bsky.social,0.0,1,neutral
mrbutterchicken.bsky.social,0.1506,2,negative
mrcathands.bsky.social,0.4753,1,positive
mrdavidwhitley.bsky.social,-0.15195000000000003,2,positive
mrfengi.bsky.social,0.6369,1,positive
mrfuzzyfart.bsky.social,0.8481,1,positive
mrhappyonbsky.eurosky.social,0.0,1,neutral
mrjackpots.bsky.social,0.0,1,neutral
mrl53.bsky.social,0.0,3,neutral
mrlgh.bsky.social,0.18045,2,positive
mrmbb.bsky.social,0.0,1,neutral
mrneu.bsky.social,-0.7717,1,negative
mrnotsoniceguy.bsky.social,-0.3454,2,neutral
mrpaulymac.bsky.social,-0.0772,1,negative
mrrobby.bsky.social,-0.2553,2,neutral
mrsallnut.bsky.social,0.5994,1,positive
mrsblocking.bsky.social,-0.0516,1,negative
mrsdeborahlynn.bsky.social,-0.6705,1,negative
mrsedgesuga.bsky.social,0.3818,1,positive
mrsfanster.bsky.social,0.4404,1,positive
mrshiddedoopants.bsky.social,-0.4118,1,negative
mrspingu.bsky.social,0.0258,1,neutral
mrsquirrel.bsky.social,-0.7351,1,negative
mrtmdc.bsky.social,0.0,1,neutral
mrtoads.bsky.social,-0.7647,1,negative
mrxexon.bsky.social,0.0,1,neutral
ms.now,0.4939,1,positive
msbak.bsky.social,-0.0595,2,positive
msbluewednesday.bsky.social,-0.4767,1,negative
mschipnicks.bsky.social,-0.6249,1,negative
mschiz.bsky.social,0.4574,1,positive
msdianan.bsky.social,0.5106,1,positive
msdobalina.bsky.social,-0.9136,1,negative
mseraphimsl.bsky.social,0.0,1,neutral
msfuturehope.bsky.social,0.0,1,neutral
msgeegee.bsky.social,-0.7269,1,negative
mshopoff.bsky.social,-0.296,1,negative
msintexas.bsky.social,-0.1531,1,negative
msmercy.bsky.social,-0.4404,1,negative
msnowreports.bsky.social,-0.6369,1,negative
mspyeinthesky.bsky.social,0.0,3,neutral
mssmithy.bsky.social,0.0,1,neutral
mstkindeed.bsky.social,0.0,1,neutral
msviking.bsky.social,0.4019,1,positive
msvki.bsky.social,-0.3595,1,negative
msz0.bsky.social,-0.2263,1,negative
mtaggie.bsky.social,0.4588,1,positive
mtar925.bsky.social,0.4939,1,positive
mtc111.bsky.social,0.4404,1,positive
mtdomain.bsky.social,0.8452,1,positive
mtfromcc.bsky.social,-0.41355,2,negative
mtlgazette.bsky.social,-0.0258,2,neutral
mttyc.bsky.social,0.0,1,neutral
muchogatos.bsky.social,0.0,1,neutral
muddycubed.bsky.social,0.0,1,neutral
muellershewrote.com,0.1027,1,positive
muggly.bsky.social,0.0,2,neutral
mulish.bsky.social,-0.1027,1,negative
multiverseandy.bsky.social,0.0,1,neutral
mumbojimbo.bsky.social,0.2617,1,positive
munchflower.bsky.social,0.0,1,neutral
mungonna8.bsky.social,0.28676666666666667,3,positive
muppetbaby68.bsky.social,0.4019,1,positive
muralgoblin.bsky.social,0.0772,1,positive
murkishate4rele.bsky.social,-0.4939,1,negative
murmalerm.bsky.social,0.0,1,neutral
murmorana.bsky.social,0.4927,1,positive
murray.senate.gov,0.3182,1,positive
murshedz.bsky.social,0.3612,1,positive
murtoz.bsky.social,-0.5719,1,negative
museumofscience.bsky.social,-0.5655,3,negative
mushotoku.org,0.5154666666666666,3,positive
musicmike39.bsky.social,-0.0685,2,positive
musictplove.bsky.social,0.4389,1,positive
muskraker.bsky.social,0.0,1,neutral
mustangrick.bsky.social,-0.2263,1,negative
mute-speaker.bsky.social,0.3182,1,positive
mvbrat10.bsky.social,0.1934,1,positive
mvonehr.bsky.social,0.2869,1,positive
mwbru.bsky.social,-0.1165,2,negative
mwcpodcast.bsky.social,0.3612,1,positive
mwoodpen.bsky.social,0.3365,1,positive
mwritergirl.bsky.social,-0.7947,1,negative
mwstephens.bsky.social,-0.25,1,negative
mx0x20wednesday.bsky.social,0.0,1,neutral
mxburbank.bsky.social,-0.3195,1,negative
mxcassierobinson.bsky.social,-0.7615,1,negative
mxfctr.bsky.social,-0.5106,1,negative
mxmnmau.bsky.social,0.7066,1,positive
my2cnz.bsky.social,0.0,1,neutral
myaidog.bsky.social,0.7992,1,positive
mybumper.bsky.social,-0.477,2,negative
mycams.eurosky.social,0.0,1,neutral
myedison.bsky.social,-0.34,1,negative
myfathersdaughter2.bsky.social,0.68515,2,positive
myfathersson32.bsky.social,-0.4201,1,negative
mymodellingphotos.bsky.social,0.8338,1,positive
mymystery.bsky.social,-0.6808,1,negative
mypearls75.bsky.social,0.6597,1,positive
myralevysf.bsky.social,0.4404,1,positive
myreen.bsky.social,0.5267,1,positive
myrna-lee-59.bsky.social,0.0,1,neutral
mystiansky.bsky.social,0.09,1,positive
mysticquilts.bsky.social,0.0,1,neutral
mysticrhythms87.bsky.social,-0.8834,1,negative
myvillanera.bsky.social,0.0,1,neutral
nachyocheese.bsky.social,0.0715777777777778,9,neutral
nacrespirale.cpesr.fr,0.0,1,neutral
nadaclu.bsky.social,0.4404,1,positive
nadiabr.bsky.social,-0.9133,1,negative
nadjalind.bsky.social,-0.08895000000000003,2,positive
nagashisho27.bsky.social,-0.9136,1,negative
naggingcoronet.bsky.social,-0.7913,2,negative
nailbomb3.bsky.social,0.2831333333333333,3,positive
nailclipping.bsky.social,0.4588,1,positive
naldrichsibley2.bsky.social,0.0,1,neutral
namastelamb.bsky.social,0.685,1,positive
nametoolong.bsky.social,-0.11982499999999999,4,positive
nanakim.bsky.social,0.1806,2,neutral
nanalurocks.bsky.social,0.6695,1,positive
nananancy.bsky.social,0.0,1,neutral
nancyannn.bsky.social,0.0520125,8,positive
nancymaine24.bsky.social,0.6808,1,positive
nancyspantsbelt.bsky.social,-0.4939,1,negative
nanocyborgasm.bsky.social,0.3612,1,positive
naoagw.bsky.social,-0.6595,1,negative
naomhkilda.bsky.social,0.14875,2,neutral
napagirl65.bsky.social,0.4902,1,positive
napalmnacey.bsky.social,-0.23835,2,negative
narzoth.bsky.social,0.0258,1,neutral
nashishereforit.bsky.social,-0.4023,1,negative
natalee53.bsky.social,0.765,1,positive
nataliek.bsky.social,-0.27752,5,negative
natedorsey60l.bsky.social,0.9134,1,positive
nateparkinson.bsky.social,-0.12535999999999997,5,positive
natezb.bsky.social,0.6435,1,positive
nathan-c.bsky.social,0.1862,1,positive
nathanielshawn.bsky.social,-0.4215,1,negative
nathanrmcgrew.bsky.social,0.0,2,neutral
nationaleers.bsky.social,-0.5719,1,negative
nativeson13.bsky.social,0.0,2,neutral
nativetexan4.bsky.social,0.0,1,neutral
nato-enthusiast.bsky.social,0.6597,1,positive
naturalwanderer.bsky.social,0.0,1,neutral
nature.com,-0.40149999999999997,4,negative
nauga54.bsky.social,0.0,1,neutral
navikater.bsky.social,0.0,1,neutral
navinpokala.bsky.social,0.23195000000000002,2,positive
nazgulhead.bsky.social,0.0,1,neutral
nbcnews.com,-0.3781111111111111,9,negative
nbcwashington.com,-0.05135,2,neutral
nbdyimpt.bsky.social,-0.23754999999999998,2,negative
nbrockmann.bsky.social,0.8807,1,positive
ncbears.bsky.social,-0.0031,1,neutral
ncjen.bsky.social,0.3715,2,neutral
ncmc1994.bsky.social,0.0,1,neutral
ncpix2009.bsky.social,0.0,1,neutral
nctwadumela.bsky.social,0.14586666666666667,3,neutral
nczeitgeist.bsky.social,0.6369,1,positive
ndrichter.bsky.social,0.0,1,neutral
nealfinne.bsky.social,0.06879999999999999,6,positive
nealh80.bsky.social,-0.29295,2,negative
necklacesandwich.bsky.social,0.0,1,neutral
necromaunzer.bsky.social,0.4767,1,positive
nedgilmore.bsky.social,0.8271,1,positive
need9lives.bsky.social,-0.4939,1,negative
neglectsound.bsky.social,0.148375,4,neutral
neighborscott.bsky.social,0.765,1,positive
neilcook15.bsky.social,-0.5423,1,negative
neiot.bsky.social,0.02784000000000001,5,neutral
nejm.org,0.0,1,neutral
nemo616.bsky.social,0.0,1,neutral
nenad73.bsky.social,0.0,1,neutral
neolithicsheep.bsky.social,0.17552666666666666,15,positive
neonne.bsky.social,-0.7964,1,negative
neophytecatomn.bsky.social,0.0,1,neutral
neptunelover.bsky.social,-0.1779,1,negative
neptunethedog.bsky.social,0.0,1,neutral
neptuniandemocracy.bsky.social,0.0,1,neutral
nerdyleatherworker.bsky.social,0.0,1,neutral
nessaann.bsky.social,-0.25,1,negative
nessagray.bsky.social,0.19369999999999998,4,negative
netalexx.bsky.social,0.0,1,neutral
netfortius.bsky.social,-0.8313,1,negative
netmojo.ca,-0.3818,1,negative
neurodevkathy.bsky.social,0.8065,1,positive
neuronniekay.bsky.social,0.3856,3,positive
nevernyx.bsky.social,-0.5615,1,negative
nevertrumper2012.bsky.social,-0.9448,1,negative
newblue25.bsky.social,0.044266666666666656,3,positive
newdealer.bsky.social,0.0,1,neutral
newgeoffrey.bsky.social,-0.296,1,negative
newgranarchist.bsky.social,0.0,1,neutral
newnarrative.bsky.social,0.17,2,neutral
newnavigate.bsky.social,0.0,1,neutral
news.rte.ie,-0.022949999999999998,4,positive
news.sky.com,-0.15293333333333334,3,neutral
newsanalysis.com,0.0768,3,positive
newscientist.com,-0.743,1,negative
newsfromtheleft.bsky.social,0.0,1,neutral
newsguard.bsky.social,0.0,1,neutral
newsguy.bsky.social,0.02143333333333332,3,negative
newslit.org,-0.7213,1,negative
newsound.bsky.social,0.2553,2,neutral
newsramp.com,-0.7118,1,negative
newsthump.com,0.2287,2,neutral
newswithpat.bsky.social,0.0,1,neutral
newtown83.bsky.social,0.0,1,neutral
newworldodor.bsky.social,0.0,1,neutral
newyorker.com,-0.3182,1,negative
newyorkshitty.bsky.social,0.0,2,neutral
nexjql.bsky.social,0.5411,1,positive
nfredp.bsky.social,0.0,1,neutral
ng1978.bsky.social,0.0,3,neutral
niais.bsky.social,-0.8156,1,negative
nialldeacon.com,-0.10915,2,neutral
nibberdoo.bsky.social,0.0,1,neutral
nic348.bsky.social,0.0,1,neutral
nick-73.bsky.social,-0.5106,1,negative
nick-pettigrew.bsky.social,-0.6705,1,negative
nick.ceo,0.4215,1,positive
nickalps.bsky.social,0.0,1,neutral
nickcomino.bsky.social,0.0,1,neutral
nickdemark.bsky.social,0.4019,1,positive
nickjbrumfield.bsky.social,0.4404,1,positive
nickkatz.bsky.social,0.0,1,neutral
nickonicki.bsky.social,-0.3182,1,negative
nicksomethinggreek.bsky.social,0.0,1,neutral
nickturse.bsky.social,0.0,1,neutral
nicky.wiki,0.7964,1,positive
